id_ibge,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,Unnamed: 5
4204103,SC,42,04103,Caxambu do Sul,4752,
4204152,SC,42,04152,Celso Ramos,2864,
4204178,SC,42,04178,Cerro Negro,3303,
4204194,SC,42,04194,Chapadão do Lageado,3053,
4204202,SC,42,04202,Chapecó,282648,
4204251,SC,42,04251,Cocal do Sul,18106,
4204301,SC,42,04301,Concórdia,87206,
4204350,SC,42,04350,Cordilheira Alta,5192,
4204400,SC,42,04400,Coronel Freitas,10604,
4204459,SC,42,04459,Coronel Martins,1993,
4204509,SC,42,04509,Corupá,15912,
4204558,SC,42,04558,Correia Pinto,16253,
4204608,SC,42,04608,Criciúma,227438,
4204707,SC,42,04707,Cunha Porã,11242,
4204756,SC,42,04756,Cunhataí,2026,
4204806,SC,42,04806,Curitibanos,41741,
4204905,SC,42,04905,Descanso,8652,
4205001,SC,42,05001,Dionísio Cerqueira,15316,
4205100,SC,42,05100,Dona Emma,4435,
4205159,SC,42,05159,Doutor Pedrinho,3729,
4205175,SC,42,05175,Entre Rios,3561,
4205191,SC,42,05191,Ermo,2354,
4205209,SC,42,05209,Erval Velho,5137,
4205308,SC,42,05308,Faxinal dos Guedes,11537,
4205357,SC,42,05357,Flor do Sertão,1868,
4205407,SC,42,05407,Florianópolis,587486,
4205431,SC,42,05431,Formosa do Sul,2752,
4205456,SC,42,05456,Forquilhinha,34771,
4205506,SC,42,05506,Fraiburgo,34065,
4205555,SC,42,05555,Frei Rogério,2437,
4205605,SC,42,05605,Galvão,3168,
4205704,SC,42,05704,Garopaba,34070,
4205803,SC,42,05803,Garuva,19970,
4205902,SC,42,05902,Gaspar,78344,
4206009,SC,42,06009,Governador Celso Ramos,18280,
4206108,SC,42,06108,Grão-Pará,6403,
4206207,SC,42,06207,Gravatal,13158,
4206306,SC,42,06306,Guabiruba,26645,
4206405,SC,42,06405,Guaraciaba,11071,
4206504,SC,42,06504,Guaramirim,51009,
4206603,SC,42,06603,Guarujá do Sul,4893,
4206652,SC,42,06652,Guatambú,9611,
4206702,SC,42,06702,Herval d'Oeste,22222,
4206751,SC,42,06751,Ibiam,2061,
4206801,SC,42,06801,Ibicaré,3295,
4206900,SC,42,06900,Ibirama,20900,
4207007,SC,42,07007,Içara,63489,
4207106,SC,42,07106,Ilhota,18627,
4207205,SC,42,07205,Imaruí,12150,
4207304,SC,42,07304,Imbituba,57256,
4207403,SC,42,07403,Imbuia,6166,
4207502,SC,42,07502,Indaial,77888,
4207577,SC,42,07577,Iomerê,2967,
4207601,SC,42,07601,Ipira,4622,
4207650,SC,42,07650,Iporã do Oeste,9759,
4207684,SC,42,07684,Ipuaçu,8133,
4207700,SC,42,07700,Ipumirim,8121,
4207759,SC,42,07759,Iraceminha,3981,
4207809,SC,42,07809,Irani,10560,
4207858,SC,42,07858,Irati,2098,
4207908,SC,42,07908,Irineópolis,10427,
4208005,SC,42,08005,Itá,7370,
4208104,SC,42,08104,Itaiópolis,22906,
4208203,SC,42,08203,Itajaí,294850,
4208302,SC,42,08302,Itapema,86116,
4208401,SC,42,08401,Itapiranga,17268,
4208450,SC,42,08450,Itapoá,36033,
4208500,SC,42,08500,Ituporanga,28461,
4208609,SC,42,08609,Jaborá,4461,
4208708,SC,42,08708,Jacinto Machado,10818,
4208807,SC,42,08807,Jaguaruna,21570,
4208906,SC,42,08906,Jaraguá do Sul,199519,
4208955,SC,42,08955,Jardinópolis,1810,
4209003,SC,42,09003,Joaçaba,31809,
4209102,SC,42,09102,Joinville,664541,
4209151,SC,42,09151,José Boiteux,6415,
4209177,SC,42,09177,Jupiá,2713,
4209201,SC,42,09201,Lacerdópolis,2302,
4209300,SC,42,09300,Lages,172458,
4209409,SC,42,09409,Laguna,44060,
4209458,SC,42,09458,Lajeado Grande,1791,
4209508,SC,42,09508,Laurentino,8605,
4209607,SC,42,09607,Lauro Müller,14628,
4209706,SC,42,09706,Lebon Régis,11575,
4209805,SC,42,09805,Leoberto Leal,3379,
4209854,SC,42,09854,Lindóia do Sul,4604,
4209904,SC,42,09904,Lontras,13829,
4210001,SC,42,10001,Luiz Alves,12246,
4210035,SC,42,10035,Luzerna,5951,
4210050,SC,42,10050,Macieira,1796,
4210100,SC,42,10100,Mafra,57262,
4210209,SC,42,10209,Major Gercino,3253,
4210308,SC,42,10308,Major Vieira,7543,
4210407,SC,42,10407,Maracajá,8344,
4210506,SC,42,10506,Maravilha,30743,
4210555,SC,42,10555,Marema,2218,
4210605,SC,42,10605,Massaranduba,18122,
4210704,SC,42,10704,Matos Costa,2789,
4210803,SC,42,10803,Meleiro,7128,
4210852,SC,42,10852,Mirim Doce,2554,
4210902,SC,42,10902,Modelo,4159,
4211009,SC,42,11009,Mondaí,10206,
4211058,SC,42,11058,Monte Carlo,9218,
4211108,SC,42,11108,Monte Castelo,7747,
4211207,SC,42,11207,Morro da Fumaça,19490,
4211256,SC,42,11256,Morro Grande,3097,
4211306,SC,42,11306,Navegantes,96046,
4211405,SC,42,11405,Nova Erechim,5490,
4211454,SC,42,11454,Nova Itaberaba,4672,
4211504,SC,42,11504,Nova Trento,14395,
4211603,SC,42,11603,Nova Veneza,14004,
4211652,SC,42,11652,Novo Horizonte,2661,
4211702,SC,42,11702,Orleans,24686,
4211751,SC,42,11751,Otacílio Costa,17873,
4211801,SC,42,11801,Ouro,7062,
4211850,SC,42,11850,Ouro Verde,2195,
4211876,SC,42,11876,Paial,2007,
4211892,SC,42,11892,Painel,2216,
4211900,SC,42,11900,Palhoça,253469,
4212007,SC,42,12007,Palma Sola,7696,
4212056,SC,42,12056,Palmeira,2658,
4212106,SC,42,12106,Palmitos,15781,
4212205,SC,42,12205,Papanduva,19769,
4212239,SC,42,12239,Paraíso,4394,
4212254,SC,42,12254,Passo de Torres,14859,
4212270,SC,42,12270,Passos Maia,3997,
4212304,SC,42,12304,Paulo Lopes,9879,
4212403,SC,42,12403,Pedras Grandes,4355,
4212502,SC,42,12502,Penha,36995,
4212601,SC,42,12601,Peritiba,3040,
4212650,SC,42,12650,Pescaria Brava,10615,
4212700,SC,42,12700,Petrolândia,6996,
4212809,SC,42,12809,Balneário Piçarras,30593,
4212908,SC,42,12908,Pinhalzinho,23897,
4213005,SC,42,13005,Pinheiro Preto,3631,
4213104,SC,42,13104,Piratuba,6144,
4213153,SC,42,13153,Planalto Alegre,3081,
4213203,SC,42,13203,Pomerode,37003,
4213302,SC,42,13302,Ponte Alta,4390,
4213351,SC,42,13351,Ponte Alta do Norte,3241,
4213401,SC,42,13401,Ponte Serrada,10732,
4213500,SC,42,13500,Porto Belo,31557,
4213609,SC,42,13609,Porto União,33694,
4213708,SC,42,13708,Pouso Redondo,18051,
4213807,SC,42,13807,Praia Grande,8696,
4213906,SC,42,13906,Presidente Castello Branco,1707,
4214003,SC,42,14003,Presidente Getúlio,21764,
4214102,SC,42,14102,Presidente Nereu,2347,
4214151,SC,42,14151,Princesa,3073,
4214201,SC,42,14201,Quilombo,11433,
4214300,SC,42,14300,Rancho Queimado,3484,
4214409,SC,42,14409,Rio das Antas,6399,
4214508,SC,42,14508,Rio do Campo,6638,
4214607,SC,42,14607,Rio do Oeste,8071,
4214706,SC,42,14706,Rio dos Cedros,11218,
4214805,SC,42,14805,Rio do Sul,77451,
4214904,SC,42,14904,Rio Fortuna,5044,
4215000,SC,42,15000,Rio Negrinho,40132,
4215059,SC,42,15059,Rio Rufino,2429,
4215075,SC,42,15075,Riqueza,4828,
4215109,SC,42,15109,Rodeio,13491,
4215208,SC,42,15208,Romelândia,4684,
4215307,SC,42,15307,Salete,7656,
4215356,SC,42,15356,Saltinho,3604,
4215406,SC,42,15406,Salto Veloso,4495,
4215455,SC,42,15455,Sangão,13797,
4215505,SC,42,15505,Santa Cecília,15749,
4215554,SC,42,15554,Santa Helena,2476,
4215604,SC,42,15604,Santa Rosa de Lima,2131,
4215653,SC,42,15653,Santa Rosa do Sul,10450,
4215679,SC,42,15679,Santa Terezinha,8015,
4215687,SC,42,15687,Santa Terezinha do Progresso,2534,
4215695,SC,42,15695,Santiago do Sul,1732,
4215703,SC,42,15703,Santo Amaro da Imperatriz,30099,
4215752,SC,42,15752,São Bernardino,2715,
4215802,SC,42,15802,São Bento do Sul,87661,
4215901,SC,42,15901,São Bonifácio,2982,
4216008,SC,42,16008,São Carlos,10462,
4216057,SC,42,16057,São Cristóvão do Sul,6489,
4216107,SC,42,16107,São Domingos,9343,
4216206,SC,42,16206,São Francisco do Sul,56726,
4216255,SC,42,16255,São João do Oeste,6467,
4216305,SC,42,16305,São João Batista,35336,
4216354,SC,42,16354,São João do Itaperiú,4827,
4216404,SC,42,16404,São João do Sul,9278,
4216503,SC,42,16503,São Joaquim,26982,
4216602,SC,42,16602,São José,295658,
4216701,SC,42,16701,São José do Cedro,14538,
4216800,SC,42,16800,São José do Cerrito,8706,
4216909,SC,42,16909,São Lourenço do Oeste,26056,
4217006,SC,42,17006,São Ludgero,14444,
4217105,SC,42,17105,São Martinho,3520,
4217154,SC,42,17154,São Miguel da Boa Vista,1777,
4217204,SC,42,17204,São Miguel do Oeste,47724,
4217253,SC,42,17253,São Pedro de Alcântara,6175,
4217303,SC,42,17303,Saudades,10799,
4217402,SC,42,17402,Schroeder,21710,
4217501,SC,42,17501,Seara,19399,
4217550,SC,42,17550,Serra Alta,3370,
4217600,SC,42,17600,Siderópolis,14156,
4217709,SC,42,17709,Sombrio,31722,
4217758,SC,42,17758,Sul Brasil,2900,
4217808,SC,42,17808,Taió,18909,
4217907,SC,42,17907,Tangará,8144,
4217956,SC,42,17956,Tigrinhos,2535,
4218004,SC,42,18004,Tijucas,58695,
4218103,SC,42,18103,Timbé do Sul,5503,
4218202,SC,42,18202,Timbó,49768,
4218251,SC,42,18251,Timbó Grande,7521,
4218301,SC,42,18301,Três Barras,20525,
4218350,SC,42,18350,Treviso,3920,
4218400,SC,42,18400,Treze de Maio,7633,
4218509,SC,42,18509,Treze Tílias,9531,
4218608,SC,42,18608,Trombudo Central,7599,
4218707,SC,42,18707,Tubarão,116725,
4218756,SC,42,18756,Tunápolis,5081,
4218806,SC,42,18806,Turvo,13604,
4218855,SC,42,18855,União do Oeste,2791,
4218905,SC,42,18905,Urubici,11064,
4218954,SC,42,18954,Urupema,2751,
4219002,SC,42,19002,Urussanga,21464,
4219101,SC,42,19101,Vargeão,3726,
4219150,SC,42,19150,Vargem,2613,
4219176,SC,42,19176,Vargem Bonita,4597,
4219200,SC,42,19200,Vidal Ramos,6266,
4219309,SC,42,19309,Videira,59074,
4219358,SC,42,19358,Vitor Meireles,5507,
4219408,SC,42,19408,Witmarsum,4513,
4219507,SC,42,19507,Xanxerê,54891,
4219606,SC,42,19606,Xavantina,3583,
4219705,SC,42,19705,Xaxim,34485,
4219853,SC,42,19853,Zortéa,4257,
4220000,SC,42,20000,Balneário Rincão,17697,
4300034,RS,43,00034,Aceguá,4251,
4300059,RS,43,00059,Água Santa,4003,
4300109,RS,43,00109,Agudo,16341,
4300208,RS,43,00208,Ajuricaba,6843,
4300307,RS,43,00307,Alecrim,6219,
4300406,RS,43,00406,Alegrete,74285,
4300455,RS,43,00455,Alegria,3705,
4300471,RS,43,00471,Almirante Tamandaré do Sul,2007,
4300505,RS,43,00505,Alpestre,7235,
4300554,RS,43,00554,Alto Alegre,1837,
4300570,RS,43,00570,Alto Feliz,3145,
4300604,RS,43,00604,Alvorada,194062,
4300638,RS,43,00638,Amaral Ferrador,5384,
4300646,RS,43,00646,Ametista do Sul,7826,
4300661,RS,43,00661,André da Rocha,1156,
4300703,RS,43,00703,Anta Gorda,6080,
4300802,RS,43,00802,Antônio Prado,13332,
4300851,RS,43,00851,Arambaré,4215,
4300877,RS,43,00877,Araricá,8831,
4300901,RS,43,00901,Aratiba,6618,
4301008,RS,43,01008,Arroio do Meio,22523,
4301057,RS,43,01057,Arroio do Sal,11418,
4301073,RS,43,01073,Arroio do Padre,2650,
4301107,RS,43,01107,Arroio dos Ratos,14934,
4301206,RS,43,01206,Arroio do Tigre,12291,
4301305,RS,43,01305,Arroio Grande,17879,
4301404,RS,43,01404,Arvorezinha,10547,
4301503,RS,43,01503,Augusto Pestana,7303,
4301552,RS,43,01552,Áurea,3458,
4301602,RS,43,01602,Bagé,121928,
4301636,RS,43,01636,Balneário Pinhal,15413,
4301651,RS,43,01651,Barão,6496,
4301701,RS,43,01701,Barão de Cotegipe,7320,
4301750,RS,43,01750,Barão do Triunfo,5972,
4301800,RS,43,01800,Barracão,4915,
4301859,RS,43,01859,Barra do Guarita,3231,
4301875,RS,43,01875,Barra do Quaraí,4340,
4301909,RS,43,01909,Barra do Ribeiro,12473,
4301925,RS,43,01925,Barra do Rio Azul,1721,
4301958,RS,43,01958,Barra Funda,2557,
4302006,RS,43,02006,Barros Cassal,9425,
4302055,RS,43,02055,Benjamin Constant do Sul,2118,
4302105,RS,43,02105,Bento Gonçalves,127977,
4302154,RS,43,02154,Boa Vista das Missões,1968,
4302204,RS,43,02204,Boa Vista do Buricá,7129,
4302220,RS,43,02220,Boa Vista do Cadeado,2269,
4302238,RS,43,02238,Boa Vista do Incra,2314,
4302253,RS,43,02253,Boa Vista do Sul,2815,
4302303,RS,43,02303,Bom Jesus,11429,
4302352,RS,43,02352,Bom Princípio,13665,
4302378,RS,43,02378,Bom Progresso,2132,
4302402,RS,43,02402,Bom Retiro do Sul,12587,
4302451,RS,43,02451,Boqueirão do Leão,6202,
4302501,RS,43,02501,Bossoroca,5978,
4302584,RS,43,02584,Bozano,2195,
4302600,RS,43,02600,Braga,3322,
4302659,RS,43,02659,Brochier,5083,
4302709,RS,43,02709,Butiá,19421,
4302808,RS,43,02808,Caçapava do Sul,33501,
4302907,RS,43,02907,Cacequi,11300,
4303004,RS,43,03004,Cachoeira do Sul,82222,
4303103,RS,43,03103,Cachoeirinha,141503,
4303202,RS,43,03202,Cacique Doble,4692,
4303301,RS,43,03301,Caibaté,4795,
4303400,RS,43,03400,Caiçara,4931,
4303509,RS,43,03509,Camaquã,63961,
4303558,RS,43,03558,Camargo,3060,
4303608,RS,43,03608,Cambará do Sul,6490,
4303673,RS,43,03673,Campestre da Serra,3311,
4303707,RS,43,03707,Campina das Missões,5999,
4303806,RS,43,03806,Campinas do Sul,5388,
4303905,RS,43,03905,Campo Bom,64719,
4304002,RS,43,04002,Campo Novo,5063,
4304101,RS,43,04101,Campos Borges,3695,
4304200,RS,43,04200,Candelária,29775,
4304309,RS,43,04309,Cândido Godói,6419,
4304358,RS,43,04358,Candiota,11012,
4304408,RS,43,04408,Canela,50715,
4304507,RS,43,04507,Canguçu,50968,
4304606,RS,43,04606,Canoas,359840,
4304614,RS,43,04614,Canudos do Vale,1686,
4304622,RS,43,04622,Capão Bonito do Sul,1769,
4304630,RS,43,04630,Capão da Canoa,66234,
4304655,RS,43,04655,Capão do Cipó,3187,
4304663,RS,43,04663,Capão do Leão,27416,
4304671,RS,43,04671,Capivari do Sul,4080,
4304689,RS,43,04689,Capela de Santana,11424,
4304697,RS,43,04697,Capitão,2994,
4304705,RS,43,04705,Carazinho,63670,
4304713,RS,43,04713,Caraá,7555,
4304804,RS,43,04804,Carlos Barbosa,31585,
4304853,RS,43,04853,Carlos Gomes,1384,
4304903,RS,43,04903,Casca,9698,
4304952,RS,43,04952,Caseiros,3064,
4305009,RS,43,05009,Catuípe,8834,
4305108,RS,43,05108,Caxias do Sul,479599,
4305116,RS,43,05116,Centenário,2777,
4305124,RS,43,05124,Cerrito,5910,
4305132,RS,43,05132,Cerro Branco,3859,
4305157,RS,43,05157,Cerro Grande,2428,
4305173,RS,43,05173,Cerro Grande do Sul,9333,
4305207,RS,43,05207,Cerro Largo,14014,
4305306,RS,43,05306,Chapada,9751,
4305355,RS,43,05355,Charqueadas,36110,
4305371,RS,43,05371,Charrua,2800,
4305405,RS,43,05405,Chiapetta,3991,
4305439,RS,43,05439,Chuí,6409,
4305447,RS,43,05447,Chuvisca,4682,
4305454,RS,43,05454,Cidreira,17583,
4305504,RS,43,05504,Ciríaco,4208,
4305587,RS,43,05587,Colinas,2474,
4305603,RS,43,05603,Colorado,3316,
4305702,RS,43,05702,Condor,6538,
4305801,RS,43,05801,Constantina,10631,
4305835,RS,43,05835,Coqueiro Baixo,1308,
4305850,RS,43,05850,Coqueiros do Sul,2248,
4305871,RS,43,05871,Coronel Barros,2896,
4305900,RS,43,05900,Coronel Bicaco,6214,
4305934,RS,43,05934,Coronel Pilar,1637,
4305959,RS,43,05959,Cotiporã,3926,
4305975,RS,43,05975,Coxilha,2718,
4306007,RS,43,06007,Crissiumal,13116,
4306056,RS,43,06056,Cristal,7455,
4306072,RS,43,06072,Cristal do Sul,2745,
4306106,RS,43,06106,Cruz Alta,60454,
4306130,RS,43,06130,Cruzaltense,1650,
4306205,RS,43,06205,Cruzeiro do Sul,12574,
4306304,RS,43,06304,David Canabarro,4400,
4306320,RS,43,06320,Derrubadas,2793,
4306353,RS,43,06353,Dezesseis de Novembro,2540,
4306379,RS,43,06379,Dilermando de Aguiar,2856,
4306403,RS,43,06403,Dois Irmãos,31804,
4306429,RS,43,06429,Dois Irmãos das Missões,2132,
4306452,RS,43,06452,Dois Lajeados,3156,
4306502,RS,43,06502,Dom Feliciano,13280,
4306551,RS,43,06551,Dom Pedro de Alcântara,2617,
4306601,RS,43,06601,Dom Pedrito,38080,
4306700,RS,43,06700,Dona Francisca,3133,
4306734,RS,43,06734,Doutor Maurício Cardoso,4534,
4306759,RS,43,06759,Doutor Ricardo,1924,
4306767,RS,43,06767,Eldorado do Sul,41012,
4306809,RS,43,06809,Encantado,23520,
4306908,RS,43,06908,Encruzilhada do Sul,24275,
4306924,RS,43,06924,Engenho Velho,1315,
4306932,RS,43,06932,Entre-Ijuís,9367,
4306957,RS,43,06957,Entre Rios do Sul,2727,
4306973,RS,43,06973,Erebango,3122,
4307005,RS,43,07005,Erechim,109609,
4307054,RS,43,07054,Ernestina,3097,
4307104,RS,43,07104,Herval,6302,
4307203,RS,43,07203,Erval Grande,5027,
4307302,RS,43,07302,Erval Seco,6892,
4307401,RS,43,07401,Esmeralda,3264,
4307450,RS,43,07450,Esperança do Sul,3293,
4307500,RS,43,07500,Espumoso,15478,
4307559,RS,43,07559,Estação,5685,
4307609,RS,43,07609,Estância Velha,49499,
4307708,RS,43,07708,Esteio,78144,
4307807,RS,43,07807,Estrela,33263,
4307815,RS,43,07815,Estrela Velha,3115,
4307831,RS,43,07831,Eugênio de Castro,2683,
4307864,RS,43,07864,Fagundes Varela,2620,
4307906,RS,43,07906,Farroupilha,72552,
4308003,RS,43,08003,Faxinal do Soturno,6846,
4308052,RS,43,08052,Faxinalzinho,2572,
4308078,RS,43,08078,Fazenda Vilanova,4405,
4308102,RS,43,08102,Feliz,13994,
4308201,RS,43,08201,Flores da Cunha,32015,
4308250,RS,43,08250,Floriano Peixoto,1690,
4308300,RS,43,08300,Fontoura Xavier,9710,
4308409,RS,43,08409,Formigueiro,6527,
4308433,RS,43,08433,Forquetinha,2441,
4308458,RS,43,08458,Fortaleza dos Valos,4569,
4308508,RS,43,08508,Frederico Westphalen,33726,
4308607,RS,43,08607,Garibaldi,35563,
4308656,RS,43,08656,Garruchos,2724,
4308706,RS,43,08706,Gaurama,5779,
4308805,RS,43,08805,General Câmara,7743,
4308854,RS,43,08854,Gentil,1784,
4308904,RS,43,08904,Getúlio Vargas,16955,
4309001,RS,43,09001,Giruá,16273,
4309050,RS,43,09050,Glorinha,7851,
4309100,RS,43,09100,Gramado,41705,
4309126,RS,43,09126,Gramado dos Loureiros,2047,
4309159,RS,43,09159,Gramado Xavier,3350,
4309209,RS,43,09209,Gravataí,275430,
4309258,RS,43,09258,Guabiju,1441,
4309308,RS,43,09308,Guaíba,95946,
4309407,RS,43,09407,Guaporé,26168,
4309506,RS,43,09506,Guarani das Missões,7547,
4309555,RS,43,09555,Harmonia,5535,
4309571,RS,43,09571,Herveiras,2604,
4309605,RS,43,09605,Horizontina,19252,
4309654,RS,43,09654,Hulha Negra,6102,
4309704,RS,43,09704,Humaitá,4772,
4309753,RS,43,09753,Ibarama,3787,
4309803,RS,43,09803,Ibiaçá,4617,
4309902,RS,43,09902,Ibiraiaras,6827,
4309951,RS,43,09951,Ibirapuitã,3789,
4310009,RS,43,10009,Ibirubá,22106,
4310108,RS,43,10108,Igrejinha,34776,
4310207,RS,43,10207,Ijuí,87848,
4310306,RS,43,10306,Ilópolis,4245,
4310330,RS,43,10330,Imbé,28027,
4310363,RS,43,10363,Imigrante,3149,
4310405,RS,43,10405,Independência,6557,
4310413,RS,43,10413,Inhacorá,2047,
4310439,RS,43,10439,Ipê,5490,
4310462,RS,43,10462,Ipiranga do Sul,1748,
4310504,RS,43,10504,Iraí,7619,
4310538,RS,43,10538,Itaara,5712,
4310553,RS,43,10553,Itacurubi,3038,
4310579,RS,43,10579,Itapuca,1963,
4310603,RS,43,10603,Itaqui,36811,
4310652,RS,43,10652,Itati,2696,
4310702,RS,43,10702,Itatiba do Sul,3240,
4310751,RS,43,10751,Ivorá,1962,
4310801,RS,43,10801,Ivoti,23566,
4310850,RS,43,10850,Jaboticaba,3847,
4310876,RS,43,10876,Jacuizinho,2066,
4310900,RS,43,10900,Jacutinga,3398,
4311007,RS,43,11007,Jaguarão,27396,
4311106,RS,43,11106,Jaguari,10771,
4311122,RS,43,11122,Jaquirana,3751,
4311130,RS,43,11130,Jari,3412,
4311155,RS,43,11155,Jóia,7294,
4311205,RS,43,11205,Júlio de Castilhos,18545,
4311239,RS,43,11239,Lagoa Bonita do Sul,2283,
4311254,RS,43,11254,Lagoão,5421,
4311270,RS,43,11270,Lagoa dos Três Cantos,1781,
4311304,RS,43,11304,Lagoa Vermelha,28622,
4311403,RS,43,11403,Lajeado,96879,
4311429,RS,43,11429,Lajeado do Bugre,2661,
4311502,RS,43,11502,Lavras do Sul,7290,
4311601,RS,43,11601,Liberato Salzano,4845,
4311627,RS,43,11627,Lindolfo Collor,6420,
4311643,RS,43,11643,Linha Nova,1721,
4311700,RS,43,11700,Machadinho,5867,
4311718,RS,43,11718,Maçambará,4485,
4311734,RS,43,11734,Mampituba,3203,
4311759,RS,43,11759,Manoel Viana,6915,
4311775,RS,43,11775,Maquiné,7593,
4311791,RS,43,11791,Maratá,2521,
4311809,RS,43,11809,Marau,46748,
4311908,RS,43,11908,Marcelino Ramos,4382,
4311981,RS,43,11981,Mariana Pimentel,4005,
4312005,RS,43,12005,Mariano Moro,1884,
4312054,RS,43,12054,Marques de Souza,4050,
4312104,RS,43,12104,Mata,4782,
4312138,RS,43,12138,Mato Castelhano,2611,
4312153,RS,43,12153,Mato Leitão,5001,
4312179,RS,43,12179,Mato Queimado,1833,
4312203,RS,43,12203,Maximiliano de Almeida,4251,
4312252,RS,43,12252,Minas do Leão,7661,
4312302,RS,43,12302,Miraguaí,4501,
4312351,RS,43,12351,Montauri,1530,
4312377,RS,43,12377,Monte Alegre dos Campos,3251,
4312385,RS,43,12385,Monte Belo do Sul,2608,
4312401,RS,43,12401,Montenegro,66352,
4312427,RS,43,12427,Mormaço,2815,
4312443,RS,43,12443,Morrinhos do Sul,3133,
4312450,RS,43,12450,Morro Redondo,6168,
4312476,RS,43,12476,Morro Reuter,6167,
4312500,RS,43,12500,Mostardas,12347,
4312609,RS,43,12609,Muçum,4692,
4312617,RS,43,12617,Muitos Capões,2937,
4312625,RS,43,12625,Muliterno,1754,
4312658,RS,43,12658,Não-Me-Toque,18335,
4312674,RS,43,12674,Nicolau Vergueiro,1982,
4312708,RS,43,12708,Nonoai,14074,
4312757,RS,43,12757,Nova Alvorada,3229,
4312807,RS,43,12807,Nova Araçá,5098,
4312906,RS,43,12906,Nova Bassano,9867,
4312955,RS,43,12955,Nova Boa Vista,2089,
4313003,RS,43,13003,Nova Bréscia,3104,
4313011,RS,43,13011,Nova Candelária,3138,
4313037,RS,43,13037,Nova Esperança do Sul,4976,
4313060,RS,43,13060,Nova Hartz,20558,
4313086,RS,43,13086,Nova Pádua,2389,
4313102,RS,43,13102,Nova Palma,5676,
4313201,RS,43,13201,Nova Petrópolis,23934,
4313300,RS,43,13300,Nova Prata,26637,
4313334,RS,43,13334,Nova Ramada,2198,
4313359,RS,43,13359,Nova Roma do Sul,3545,
4313375,RS,43,13375,Nova Santa Rita,30189,
4313391,RS,43,13391,Novo Cabrais,3633,
4313409,RS,43,13409,Novo Hamburgo,235802,
4313425,RS,43,13425,Novo Machado,3239,
4313441,RS,43,13441,Novo Tiradentes,2187,
4313466,RS,43,13466,Novo Xingu,1677,
4313490,RS,43,13490,Novo Barreiro,4375,
4313508,RS,43,13508,Osório,48999,
4313607,RS,43,13607,Paim Filho,3685,
4313656,RS,43,13656,Palmares do Sul,13189,
4313706,RS,43,13706,Palmeira das Missões,34227,
4313805,RS,43,13805,Palmitinho,8042,
4313904,RS,43,13904,Panambi,45102,
4313953,RS,43,13953,Pantano Grande,10443,
4314001,RS,43,14001,Paraí,7362,
4314027,RS,43,14027,Paraíso do Sul,6627,
4314035,RS,43,14035,Pareci Novo,4441,
4314050,RS,43,14050,Parobé,53569,
4314068,RS,43,14068,Passa Sete,4024,
4314076,RS,43,14076,Passo do Sobrado,6155,
4314100,RS,43,14100,Passo Fundo,214811,
4314134,RS,43,14134,Paulo Bento,2188,
4314159,RS,43,14159,Paverama,8146,
4314175,RS,43,14175,Pedras Altas,2099,
4314209,RS,43,14209,Pedro Osório,7631,
4314308,RS,43,14308,Pejuçara,3817,
4314407,RS,43,14407,Pelotas,336150,
4314423,RS,43,14423,Picada Café,5473,
4314456,RS,43,14456,Pinhal,3039,
4314464,RS,43,14464,Pinhal da Serra,2300,
4314472,RS,43,14472,Pinhal Grande,3861,
4314498,RS,43,14498,Pinheirinho do Vale,4638,
4314506,RS,43,14506,Pinheiro Machado,11395,
4314548,RS,43,14548,Pinto Bandeira,2785,
4314555,RS,43,14555,Pirapó,2255,
4314605,RS,43,14605,Piratini,17770,
4314704,RS,43,14704,Planalto,10624,
4314753,RS,43,14753,Poço das Antas,2224,
4314779,RS,43,14779,Pontão,3345,
4314787,RS,43,14787,Ponte Preta,1602,
4314803,RS,43,14803,Portão,35273,
4314902,RS,43,14902,Porto Alegre,1388794,
4315008,RS,43,15008,Porto Lucena,4414,
4315057,RS,43,15057,Porto Mauá,2173,
4315073,RS,43,15073,Porto Vera Cruz,1582,
4315107,RS,43,15107,Porto Xavier,10127,
4315131,RS,43,15131,Pouso Novo,1771,
4315149,RS,43,15149,Presidente Lucena,3166,
4315156,RS,43,15156,Progresso,5423,
4315172,RS,43,15172,Protásio Alves,2070,
4315206,RS,43,15206,Putinga,3809,
4315305,RS,43,15305,Quaraí,23995,
4315313,RS,43,15313,Quatro Irmãos,1577,
4315321,RS,43,15321,Quevedos,2553,
4315354,RS,43,15354,Quinze de Novembro,4003,
4315404,RS,43,15404,Redentora,9931,
4315453,RS,43,15453,Relvado,1826,
4315503,RS,43,15503,Restinga Sêca,15205,
4315552,RS,43,15552,Rio dos Índios,2866,
4315602,RS,43,15602,Rio Grande,198935,
4315701,RS,43,15701,Rio Pardo,35641,
4315750,RS,43,15750,Riozinho,4574,
4315800,RS,43,15800,Roca Sales,10646,
4315909,RS,43,15909,Rodeio Bonito,6831,
4315958,RS,43,15958,Rolador,2330,
4316006,RS,43,16006,Rolante,21752,
4316105,RS,43,16105,Ronda Alta,9969,
4316204,RS,43,16204,Rondinha,5078,
4316303,RS,43,16303,Roque Gonzales,6693,
4316402,RS,43,16402,Rosário do Sul,37674,
4316428,RS,43,16428,Sagrada Família,2528,
4316436,RS,43,16436,Saldanha Marinho,2619,
4316451,RS,43,16451,Salto do Jacuí,10357,
